stream,sym,side,entry_ts_utc,exit_ts_utc,year,entry_price,stop_init,tp_price,risk,tp_r,managed_r,baseline_r,saved_r,managed_reason,bars_5m,duration_h,mfe_r
S1,TAOUSDT,1,2024-05-20T18:00:00+00:00,2024-05-21T01:25:00+00:00,2024,404.5,389.95350485,579.05794184,14.54649515,12.0,-1.008342,-1.008342,0.0,SL,90,7.42,0.9762
S5,TAOUSDT,-1,2024-05-20T21:00:00+00:00,2024-05-21T04:30:00+00:00,2024,406.4,423.88595111,318.97024444,17.48595111,5.0,-1.006972,-1.006972,0.0,SL,91,7.5,0.9436
S2,TAOUSDT,-1,2024-05-20T23:00:00+00:00,2024-05-21T04:20:00+00:00,2024,399.5,413.04257298,358.87228107,13.54257298,3.0,-1.00885,-1.00885,0.0,SL,65,5.33,0.7089
S2,TAOUSDT,-1,2024-05-22T23:00:00+00:00,2024-05-23T06:20:00+00:00,2024,452.7,473.40706533,390.57880401,20.70706533,3.0,-1.006559,-1.006559,0.0,SL,89,7.33,0.7099
S4,TAOUSDT,1,2024-05-28T06:00:00+00:00,2024-05-28T18:35:00+00:00,2024,428.6,413.38227991,725.34554178,15.21772009,19.5,-1.008449,-1.008449,0.0,SL,152,12.58,0.6966
S2,TAOUSDT,-1,2024-06-02T18:00:00+00:00,2024-06-04T16:15:00+00:00,2024,383.8,392.71219173,357.06342481,8.91219173,3.0,-1.012919,-1.012919,0.0,SL,556,46.25,1.2118
S3,TAOUSDT,-1,2024-06-02T18:00:00+00:00,2024-06-04T15:45:00+00:00,2024,383.8,390.89121917,333.29758019,11.88292231,4.25,-0.606447,-0.606447,0.0,SL,550,45.75,0.9089
S2,TAOUSDT,-1,2024-06-07T17:00:00+00:00,2024-06-07T18:00:00+00:00,2024,415.2,427.23637784,379.09086647,12.03637784,3.0,2.989651,2.989651,0.0,TP,13,1.0,5.4169
S3,TAOUSDT,-1,2024-06-07T17:00:00+00:00,2024-06-07T18:05:00+00:00,2024,415.2,426.10363778,346.9938589,16.04850379,4.25,4.242239,4.242239,0.0,TP,14,1.08,5.932
S2,TAOUSDT,-1,2024-06-07T18:00:00+00:00,2024-06-07T18:00:00+00:00,2024,400.7,413.45163657,362.4450903,12.75163657,3.0,2.990573,2.990573,0.0,TP,1,0.0,3.976
S3,TAOUSDT,-1,2024-06-07T18:00:00+00:00,2024-06-07T18:05:00+00:00,2024,400.7,416.47516366,328.44072612,17.00218209,4.25,4.24293,4.24293,0.0,TP,2,0.08,4.7464
S2,TAOUSDT,-1,2024-06-11T02:00:00+00:00,2024-06-12T12:20:00+00:00,2024,334.5,344.10482517,305.68552449,9.60482517,3.0,-1.010448,-1.010448,0.0,SL,413,34.33,2.53
S1,TAOUSDT,1,2024-06-12T13:00:00+00:00,2024-06-12T19:50:00+00:00,2024,359.3,343.41560149,549.9127821,15.88439851,12.0,-1.006786,-1.006786,0.0,SL,83,6.83,0.8121
S1,TAOUSDT,1,2024-06-12T16:00:00+00:00,2024-06-12T18:35:00+00:00,2024,370.7,353.62761533,575.56861599,17.07238467,12.0,-1.006514,-1.006514,0.0,SL,32,2.58,0.0879
S2,TAOUSDT,-1,2024-06-12T19:00:00+00:00,2024-06-14T14:40:00+00:00,2024,350.5,364.1834081,309.44977569,13.6834081,3.0,2.992316,2.992316,0.0,TP,525,43.67,3.0548
S2,TAOUSDT,-1,2024-06-17T14:00:00+00:00,2024-06-17T18:30:00+00:00,2024,294.6,303.61107985,267.56676045,9.01107985,3.0,-1.009808,-1.009808,0.0,SL,55,4.5,0.8989
S2,TAOUSDT,-1,2024-06-17T16:00:00+00:00,2024-06-17T18:30:00+00:00,2024,293.6,303.27230865,264.58307406,9.67230865,3.0,-1.009106,-1.009106,0.0,SL,31,2.5,0.7341
S2,TAOUSDT,-1,2024-07-01T12:00:00+00:00,2024-07-01T13:30:00+00:00,2024,273.6,279.22509725,256.72470824,5.62509725,3.0,-1.014592,-1.014592,0.0,SL,19,1.5,0.0533
S1,TAOUSDT,1,2024-07-03T00:00:00+00:00,2024-07-03T02:30:00+00:00,2024,241.8,230.18859689,381.13683732,11.61140311,12.0,-1.006247,-1.006247,0.0,SL,31,2.5,0.0172
S5,TAOUSDT,-1,2024-07-03T01:00:00+00:00,2024-07-09T09:55:00+00:00,2024,235.9,247.68201717,176.98991413,11.78201717,5.0,-1.006007,-1.006007,0.0,SL,1836,152.92,3.6327
S1,TAOUSDT,1,2024-07-03T05:00:00+00:00,2024-07-04T08:05:00+00:00,2024,237.3,224.64636109,389.14366696,12.65363891,12.0,-1.005626,-1.005626,0.0,SL,326,27.08,0.4663
S4,TAOUSDT,1,2024-07-04T03:00:00+00:00,2024-07-04T08:05:00+00:00,2024,238.0,226.02598647,471.49326386,11.97401353,19.5,-1.005963,-1.005963,0.0,SL,62,5.08,0.1002
S2,TAOUSDT,-1,2024-07-08T16:00:00+00:00,2024-07-09T01:10:00+00:00,2024,226.4,236.04057361,197.47827917,9.64057361,3.0,-1.007045,-1.007045,0.0,SL,111,9.17,0.2178
S3,TAOUSDT,-1,2024-07-08T16:00:00+00:00,2024-07-08T18:50:00+00:00,2024,226.4,232.26405736,171.77008287,12.85409815,4.25,-0.461485,-0.461485,0.0,SL,35,2.83,0.1634
S2,TAOUSDT,-1,2024-07-15T07:00:00+00:00,2024-07-15T09:25:00+00:00,2024,279.7,286.62067432,258.93797705,6.92067432,3.0,-1.012125,-1.012125,0.0,SL,30,2.42,0.3034
S1,TAOUSDT,1,2024-07-15T15:00:00+00:00,2024-07-16T05:50:00+00:00,2024,299.7,288.54747446,433.53030651,11.15252554,12.0,-1.008062,-1.008062,0.0,SL,179,14.83,0.3228
S2,TAOUSDT,-1,2024-07-16T06:00:00+00:00,2024-07-16T09:45:00+00:00,2024,290.1,298.37039707,265.28880878,8.27039707,3.0,-1.010523,-1.010523,0.0,SL,46,3.75,1.1003
S2,TAOUSDT,-1,2024-07-17T12:00:00+00:00,2024-07-17T13:30:00+00:00,2024,307.7,318.94568045,273.96295866,11.24568045,3.0,-1.008208,-1.008208,0.0,SL,19,1.5,0.0267
S2,TAOUSDT,-1,2024-07-22T14:00:00+00:00,2024-07-23T16:40:00+00:00,2024,331.1,339.97577304,304.47268088,8.87577304,3.0,2.988809,2.988809,0.0,TP,321,26.67,3.0645
S2,TAOUSDT,-1,2024-07-22T15:00:00+00:00,2024-07-22T19:50:00+00:00,2024,323.0,332.46321782,294.61034653,9.46321782,3.0,-1.01024,-1.01024,0.0,SL,59,4.83,0.2325
S3,TAOUSDT,-1,2024-07-22T15:00:00+00:00,2024-07-23T01:20:00+00:00,2024,323.0,334.04632178,269.37509901,12.61762376,4.25,-0.883147,-0.883147,0.0,SL,125,10.33,0.1744
S1,TAOUSDT,1,2024-07-26T12:00:00+00:00,2024-07-27T02:45:00+00:00,2024,362.9,346.26711213,562.49465446,16.63288787,12.0,-1.006545,-1.006545,0.0,SL,178,14.75,0.2465
S2,TAOUSDT,-1,2024-07-30T14:00:00+00:00,2024-07-31T20:55:00+00:00,2024,324.4,331.53144736,303.00565791,7.13144736,3.0,2.986353,2.986353,0.0,TP,372,30.92,3.0569
S2,TAOUSDT,-1,2024-08-02T15:00:00+00:00,2024-08-03T19:25:00+00:00,2024,275.5,284.45865973,248.62402082,8.95865973,3.0,2.990774,2.990774,0.0,TP,342,28.42,3.0585
S5,TAOUSDT,-1,2024-08-04T17:00:00+00:00,2024-08-04T18:20:00+00:00,2024,208.9,220.03915842,153.20420789,11.13915842,5.0,-1.005626,-1.005626,0.0,SL,17,1.33,0.1257
S1,TAOUSDT,1,2024-08-04T18:00:00+00:00,2024-08-05T00:55:00+00:00,2024,216.7,204.85649575,358.82205098,11.84350425,12.0,-1.005489,-1.005489,0.0,SL,84,6.92,1.123
S5,TAOUSDT,-1,2024-08-05T00:00:00+00:00,2024-08-05T21:15:00+00:00,2024,217.7,230.35789471,154.41052645,12.65789471,5.0,-1.00516,-1.00516,0.0,SL,256,21.25,4.2661
S1,TAOUSDT,1,2024-08-05T08:00:00+00:00,2024-09-21T13:55:00+00:00,2024,191.8,171.14850177,439.61797877,20.65149823,12.0,11.997214,11.997214,0.0,TP,13608,1133.92,12.0766
S1,TAOUSDT,1,2024-08-08T22:00:00+00:00,2024-08-09T00:55:00+00:00,2024,317.1,299.82574673,524.39103924,17.27425327,12.0,-1.005507,-1.005507,0.0,SL,36,2.92,0.0521
S2,TAOUSDT,-1,2024-08-12T14:00:00+00:00,2024-08-12T14:10:00+00:00,2024,275.9,287.22042359,241.93872922,11.32042359,3.0,-1.007312,-1.007312,0.0,SL,3,0.17,0.4858
S3,TAOUSDT,-1,2024-08-12T14:00:00+00:00,2024-08-12T14:35:00+00:00,2024,275.9,288.43204236,211.75093296,15.09389813,4.25,-0.835756,-0.835756,0.0,SL,8,0.58,0.3644
S2,TAOUSDT,-1,2024-08-15T19:00:00+00:00,2024-08-15T21:35:00+00:00,2024,258.6,265.66870353,237.39388941,7.06870353,3.0,-1.010975,-1.010975,0.0,SL,32,2.58,0.5093
S3,TAOUSDT,-1,2024-08-15T19:00:00+00:00,2024-08-15T21:55:00+00:00,2024,258.6,266.90687035,218.54401333,9.42493804,4.25,-0.889603,-0.889603,0.0,SL,36,2.92,0.382
S1,TAOUSDT,1,2024-08-18T14:00:00+00:00,2024-08-18T21:15:00+00:00,2024,294.9,285.48513214,407.87841427,9.41486786,12.0,-1.009397,-1.009397,0.0,SL,88,7.25,0.3505
S2,TAOUSDT,-1,2024-08-18T18:00:00+00:00,2024-08-20T00:30:00+00:00,2024,288.5,295.69086788,266.92739635,7.19086788,3.0,-1.012036,-1.012036,0.0,SL,367,30.5,1.8635
S2,TAOUSDT,-1,2024-08-19T14:00:00+00:00,2024-08-19T17:30:00+00:00,2024,277.9,284.65613927,257.63158218,6.75613927,3.0,-1.01234,-1.01234,0.0,SL,43,3.5,0.2368
S1,TAOUSDT,1,2024-08-20T01:00:00+00:00,2024-08-20T15:00:00+00:00,2024,299.6,289.43764616,421.5482461,10.16235384,12.0,-1.008844,-1.008844,0.0,SL,169,14.0,1.3678
S2,TAOUSDT,-1,2024-08-20T15:00:00+00:00,2024-08-21T02:45:00+00:00,2024,292.4,300.16107618,269.11677147,7.76107618,3.0,-1.011303,-1.011303,0.0,SL,142,11.75,0.6056
S1,TAOUSDT,1,2024-08-23T17:00:00+00:00,2024-08-24T21:05:00+00:00,2024,348.9,335.53801284,509.24384588,13.36198716,12.0,-1.007833,-1.007833,0.0,SL,338,28.08,0.5987
S2,TAOUSDT,-1,2024-08-27T07:00:00+00:00,2024-08-27T21:45:00+00:00,2024,350.7,362.93350393,313.9994882,12.23350393,3.0,2.9914,2.9914,0.0,TP,178,14.75,3.2452
S2,TAOUSDT,-1,2024-08-27T09:00:00+00:00,2024-08-28T16:05:00+00:00,2024,338.5,351.00210288,300.99369136,12.50210288,3.0,2.991877,2.991877,0.0,TP,374,31.08,3.3114
S3,TAOUSDT,-1,2024-08-27T09:00:00+00:00,2024-08-30T15:35:00+00:00,2024,338.5,349.45021029,267.65475035,16.66947051,4.25,4.243908,4.243908,0.0,TP,944,78.58,4.2893
S2,TAOUSDT,-1,2024-08-27T11:00:00+00:00,2024-08-28T16:10:00+00:00,2024,332.7,344.73880299,296.58359102,12.03880299,3.0,2.991709,2.991709,0.0,TP,351,29.17,3.1565
S2,TAOUSDT,-1,2024-08-28T16:00:00+00:00,2024-09-01T22:35:00+00:00,2024,304.6,317.75543654,265.13369038,13.15543654,3.0,2.993054,2.993054,0.0,TP,1232,102.58,3.1318
S4,TAOUSDT,1,2024-08-28T17:00:00+00:00,2024-08-29T09:55:00+00:00,2024,310.6,291.45517381,683.92411077,19.14482619,19.5,-1.004867,-1.004867,0.0,SL,204,16.92,0.2768
S2,TAOUSDT,-1,2024-09-01T23:00:00+00:00,2024-09-02T01:10:00+00:00,2024,262.6,269.90276093,240.6917172,7.30276093,3.0,-1.010788,-1.010788,0.0,SL,27,2.17,0.0822
S3,TAOUSDT,-1,2024-09-01T23:00:00+00:00,2024-09-02T09:55:00+00:00,2024,262.6,275.13027609,221.21768804,9.73701458,4.25,-1.294961,-1.294961,0.0,SL,132,10.92,0.0616
S2,TAOUSDT,-1,2024-09-06T14:00:00+00:00,2024-09-06T21:00:00+00:00,2024,241.0,247.7524431,220.74267069,6.7524431,3.0,2.989293,2.989293,0.0,TP,85,7.0,3.1692
S2,TAOUSDT,-1,2024-09-06T19:00:00+00:00,2024-09-07T00:35:00+00:00,2024,227.5,235.20001637,204.39995088,7.70001637,3.0,-1.008864,-1.008864,0.0,SL,68,5.58,1.026
S2,TAOUSDT,-1,2024-09-06T21:00:00+00:00,2024-09-06T22:10:00+00:00,2024,222.2,230.43190187,197.50429438,8.23190187,3.0,-1.008098,-1.008098,0.0,SL,15,1.17,0.3158
S1,TAOUSDT,1,2024-09-16T04:00:00+00:00,2024-09-16T13:20:00+00:00,2024,302.0,291.05731465,433.31222425,10.94268535,12.0,-1.00828,-1.00828,0.0,SL,113,9.33,0.594
S5,TAOUSDT,-1,2024-09-16T05:00:00+00:00,2024-09-16T07:45:00+00:00,2024,295.0,306.73249354,236.33753228,11.73249354,5.0,-1.007543,-1.007543,0.0,SL,34,2.75,0.0085
S1,TAOUSDT,1,2024-09-17T13:00:00+00:00,2024-09-21T16:45:00+00:00,2024,314.9,301.64892161,473.9129407,13.25107839,12.0,11.992871,11.992871,0.0,TP,1198,99.75,12.0066
S2,TAOUSDT,-1,2024-09-18T20:00:00+00:00,2024-09-18T22:15:00+00:00,2024,316.8,328.87701601,280.56895198,12.07701601,3.0,-1.007869,-1.007869,0.0,SL,28,2.25,0.414
S1,TAOUSDT,1,2024-09-20T05:00:00+00:00,2024-09-20T14:15:00+00:00,2024,428.5,405.89616376,699.7460349,22.60383624,12.0,-1.005687,-1.005687,0.0,SL,112,9.25,0.2433
S2,TAOUSDT,-1,2024-09-20T14:00:00+00:00,2024-09-21T12:15:00+00:00,2024,410.3,426.8727158,360.58185259,16.5727158,3.0,-1.007427,-1.007427,0.0,SL,268,22.25,0.9835
S1,TAOUSDT,1,2024-09-23T05:00:00+00:00,2024-09-23T12:10:00+00:00,2024,558.6,524.97554011,962.09351864,33.62445989,12.0,-1.004984,-1.004984,0.0,SL,87,7.17,0.7167
S1,TAOUSDT,1,2024-09-30T06:00:00+00:00,2024-10-01T13:40:00+00:00,2024,583.8,555.99511941,917.45856706,27.80488059,12.0,-1.006299,-1.006299,0.0,SL,381,31.67,1.248
S2,TAOUSDT,-1,2024-10-01T07:00:00+00:00,2024-10-01T17:15:00+00:00,2024,590.4,613.2550315,521.83490551,22.8550315,3.0,2.99225,2.99225,0.0,TP,124,10.25,3.0015
S2,TAOUSDT,-1,2024-10-01T15:00:00+00:00,2024-10-02T07:05:00+00:00,2024,545.8,568.546589,477.56023301,22.746589,3.0,-1.007198,-1.007198,0.0,SL,194,16.08,1.4552
S1,TAOUSDT,1,2024-10-07T00:00:00+00:00,2024-10-07T22:55:00+00:00,2024,634.9,607.44199052,964.39611378,27.45800948,12.0,-1.006937,-1.006937,0.0,SL,276,22.92,1.6061
S1,TAOUSDT,1,2024-10-07T01:00:00+00:00,2024-10-07T04:10:00+00:00,2024,671.2,637.67470548,1073.50353423,33.52529452,12.0,-1.006006,-1.006006,0.0,SL,39,3.17,0.1372
S5,TAOUSDT,-1,2024-10-07T02:00:00+00:00,2024-10-25T23:10:00+00:00,2024,653.5,688.13063062,480.34684688,34.63063062,5.0,4.994339,4.994339,0.0,TP,5439,453.17,5.0014
S2,TAOUSDT,-1,2024-10-12T16:00:00+00:00,2024-10-15T11:10:00+00:00,2024,661.6,680.96942062,603.49173815,19.36942062,3.0,2.989753,2.989753,0.0,TP,807,67.17,3.1132
S2,TAOUSDT,-1,2024-10-14T05:00:00+00:00,2024-10-15T11:10:00+00:00,2024,661.5,680.05620733,605.83137802,18.55620733,3.0,2.989305,2.989305,0.0,TP,363,30.17,3.2442
S2,TAOUSDT,-1,2024-10-14T09:00:00+00:00,2024-10-15T15:05:00+00:00,2024,644.0,662.08609921,589.74170236,18.08609921,3.0,2.989318,2.989318,0.0,TP,362,30.08,3.0687
S2,TAOUSDT,-1,2024-10-14T13:00:00+00:00,2024-10-14T14:25:00+00:00,2024,625.4,644.6188549,567.74343531,19.2188549,3.0,-1.009762,-1.009762,0.0,SL,18,1.42,0.2237
S4,TAOUSDT,1,2024-10-14T14:00:00+00:00,2024-10-15T09:50:00+00:00,2024,639.4,612.77665584,1158.55521105,26.62334416,19.5,-1.007205,-1.007205,0.0,SL,239,19.83,0.3831
S2,TAOUSDT,-1,2024-10-16T13:00:00+00:00,2024-10-18T01:50:00+00:00,2024,577.5,599.32216527,512.0335042,21.82216527,3.0,-1.007939,-1.007939,0.0,SL,443,36.83,0.7607
S2,TAOUSDT,-1,2024-10-20T17:00:00+00:00,2024-10-20T19:20:00+00:00,2024,571.7,583.82016618,535.33950147,12.12016618,3.0,-1.014151,-1.014151,0.0,SL,29,2.33,0.1898
S3,TAOUSDT,-1,2024-10-20T17:00:00+00:00,2024-10-20T18:10:00+00:00,2024,571.7,580.81201662,503.01905833,16.16022157,4.25,-0.574468,-0.574468,0.0,SL,15,1.17,0.1423
S2,TAOUSDT,-1,2024-10-25T18:00:00+00:00,2024-10-25T23:20:00+00:00,2024,510.7,525.75062167,465.54813498,15.05062167,3.0,2.98982,2.98982,0.0,TP,65,5.33,3.4351
S2,TAOUSDT,-1,2024-10-25T23:00:00+00:00,2024-10-26T05:40:00+00:00,2024,496.9,512.89918556,448.90244333,15.99918556,3.0,-1.009317,-1.009317,0.0,SL,81,6.67,2.3689
S3,TAOUSDT,-1,2024-10-25T23:00:00+00:00,2024-10-26T00:40:00+00:00,2024,496.9,510.29991856,406.23794851,21.33224741,4.25,-0.635141,-0.635141,0.0,SL,21,1.67,1.7767
S2,TAOUSDT,-1,2024-10-28T14:00:00+00:00,2024-10-29T02:10:00+00:00,2024,517.6,530.82592494,477.92222518,13.22592494,3.0,-1.011741,-1.011741,0.0,SL,147,12.17,1.3307
S2,TAOUSDT,-1,2024-10-28T15:00:00+00:00,2024-10-28T22:05:00+00:00,2024,509.7,523.37407316,468.67778052,13.67407316,3.0,-1.011182,-1.011182,0.0,SL,86,7.08,0.7094
S2,TAOUSDT,-1,2024-10-29T11:00:00+00:00,2024-10-30T23:55:00+00:00,2024,541.1,556.84114527,493.87656419,15.74114527,3.0,2.989688,2.989688,0.0,TP,444,36.92,3.0303
S2,TAOUSDT,-1,2024-10-29T20:00:00+00:00,2024-10-31T13:55:00+00:00,2024,527.7,543.14220923,481.37337232,15.44220923,3.0,2.989748,2.989748,0.0,TP,504,41.92,3.0501
S2,TAOUSDT,-1,2024-10-29T21:00:00+00:00,2024-11-01T06:10:00+00:00,2024,518.0,533.80705143,470.57884572,15.80705143,3.0,2.990169,2.990169,0.0,TP,687,57.17,3.1125
S2,TAOUSDT,-1,2024-11-01T15:00:00+00:00,2024-11-02T16:15:00+00:00,2024,472.4,485.01844588,434.54466236,12.61844588,3.0,2.988769,2.988769,0.0,TP,304,25.25,3.3919
S5,TAOUSDT,-1,2024-11-05T20:00:00+00:00,2024-11-06T00:25:00+00:00,2024,449.4,466.89782775,361.91086127,17.49782775,5.0,-1.007705,-1.007705,0.0,SL,54,4.42,0.0972
S1,TAOUSDT,1,2024-11-06T01:00:00+00:00,2024-11-20T01:25:00+00:00,2024,482.9,463.47526262,715.99684857,19.42473738,12.0,-1.007458,-1.007458,0.0,SL,4038,336.42,7.2742
S2,TAOUSDT,-1,2024-11-11T13:00:00+00:00,2024-11-11T17:20:00+00:00,2024,574.0,599.48198687,497.55403939,25.48198687,3.0,-1.006758,-1.006758,0.0,SL,53,4.33,0.6397
S2,TAOUSDT,-1,2024-11-20T23:00:00+00:00,2024-11-21T01:30:00+00:00,2024,478.2,496.88925813,422.13222562,18.68925813,3.0,-1.007676,-1.007676,0.0,SL,31,2.5,0.0054
S2,TAOUSDT,-1,2024-11-24T12:00:00+00:00,2024-11-25T00:10:00+00:00,2024,512.4,534.22730235,446.91809295,21.82730235,3.0,-1.007043,-1.007043,0.0,SL,147,12.17,1.2278
S5,TAOUSDT,-1,2024-12-02T18:00:00+00:00,2024-12-02T23:25:00+00:00,2024,568.0,600.27038467,406.64807667,32.27038467,5.0,-1.00528,-1.00528,0.0,SL,66,5.42,0.0031
S1,TAOUSDT,1,2024-12-04T08:00:00+00:00,2024-12-04T16:50:00+00:00,2024,707.6,671.25199583,1143.77605,36.34800417,12.0,-1.00584,-1.00584,0.0,SL,107,8.83,0.5035
S2,TAOUSDT,-1,2024-12-04T17:00:00+00:00,2024-12-05T15:15:00+00:00,2024,667.9,697.5863615,578.8409155,29.6863615,3.0,-1.00675,-1.00675,0.0,SL,268,22.25,1.5091
S2,TAOUSDT,-1,2024-12-09T09:00:00+00:00,2024-12-09T21:00:00+00:00,2024,660.5,680.88156731,599.35529807,20.38156731,3.0,2.990278,2.990278,0.0,TP,145,12.0,10.6223
S2,TAOUSDT,-1,2024-12-09T12:00:00+00:00,2024-12-09T13:25:00+00:00,2024,651.7,672.12613097,590.42160709,20.42613097,3.0,-1.009572,-1.009572,0.0,SL,18,1.42,0.3378
S5,TAOUSDT,-1,2024-12-10T16:00:00+00:00,2024-12-10T21:30:00+00:00,2024,532.9,580.97774062,292.51129692,48.07774062,5.0,-1.003325,-1.003325,0.0,SL,67,5.5,0.0978
S2,TAOUSDT,-1,2024-12-14T18:00:00+00:00,2024-12-14T22:50:00+00:00,2024,542.7,556.96504232,499.90487304,14.26504232,3.0,-1.011413,-1.011413,0.0,SL,59,4.83,0.3295
S3,TAOUSDT,-1,2024-12-14T18:00:00+00:00,2024-12-14T22:45:00+00:00,2024,542.7,555.62650423,461.86476019,19.02005643,4.25,-0.688185,-0.688185,0.0,SL,58,4.75,0.2471
S5,TAOUSDT,-1,2024-12-14T21:00:00+00:00,2024-12-14T22:50:00+00:00,2024,538.8,557.58858016,444.85709918,18.78858016,5.0,-1.008603,-1.008603,0.0,SL,23,1.83,0.0
S2,TAOUSDT,-1,2024-12-15T16:00:00+00:00,2024-12-16T00:30:00+00:00,2024,568.5,581.38599107,529.84202678,12.88599107,3.0,-1.013235,-1.013235,0.0,SL,103,8.5,1.6685
S2,TAOUSDT,-1,2024-12-16T03:00:00+00:00,2024-12-17T15:15:00+00:00,2024,566.8,581.63373462,522.29879613,14.83373462,3.0,2.988537,2.988537,0.0,TP,436,36.25,3.2089
S2,TAOUSDT,-1,2024-12-16T12:00:00+00:00,2024-12-16T17:15:00+00:00,2024,535.9,550.05883752,493.42348745,14.15883752,3.0,-1.011355,-1.011355,0.0,SL,64,5.25,0.0212
S3,TAOUSDT,-1,2024-12-16T12:00:00+00:00,2024-12-16T14:45:00+00:00,2024,535.9,546.41588375,455.6665874,18.87845002,4.25,-0.565547,-0.565547,0.0,SL,34,2.75,0.0159
S5,TAOUSDT,-1,2024-12-17T01:00:00+00:00,2024-12-19T18:20:00+00:00,2024,529.3,547.81302712,436.73486438,18.51302712,5.0,4.991423,4.991423,0.0,TP,785,65.33,5.1963
S2,TAOUSDT,-1,2024-12-17T22:00:00+00:00,2024-12-18T18:55:00+00:00,2024,520.4,534.31186466,478.66440602,13.91186466,3.0,-1.011222,-1.011222,0.0,SL,252,20.92,0.8985
S2,TAOUSDT,-1,2024-12-18T20:00:00+00:00,2024-12-19T02:05:00+00:00,2024,516.1,531.8408162,468.87755141,15.7408162,3.0,2.990164,2.990164,0.0,TP,74,6.08,3.2336
S2,TAOUSDT,-1,2024-12-18T23:00:00+00:00,2024-12-19T17:50:00+00:00,2024,502.9,522.80000845,443.19997465,19.90000845,3.0,2.992419,2.992419,0.0,TP,227,18.83,3.0603
S5,TAOUSDT,-1,2024-12-20T09:00:00+00:00,2024-12-20T14:20:00+00:00,2024,418.1,448.93204311,263.93978443,30.83204311,5.0,-1.004068,-1.004068,0.0,SL,65,5.33,0.6065
