symbol,tp_r,entry_ts_utc,exit_ts_utc,entry_idx_4h,side,entry_price,stop_init,risk,tp_price,mfe1,lock1,mfe2,lock2,mfe3,lock3,rsi_l,rsi_h,rsi_window,sl_n,entry_tp_r,fee_bps,baseline_r,managed_r,managed_reason,hold_5m_bars,delta_r,audit_scope
XRPUSDT,1.0,2022-03-09T16:00:00+00:00,2022-03-09T16:05:00+00:00,195,1,0.7619,0.7584,0.0035000000000000586,0.7654000000000001,,,,,,,,,14,20,1.0,3.0,0.9346942857142868,0.9346942857142868,TP,1,0.0,all_rows
XRPUSDT,1.0,2022-03-12T01:00:00+00:00,2022-03-12T04:10:00+00:00,252,1,0.839,0.8088,0.030200000000000005,0.8692,,,,,,,,,14,20,1.0,3.0,-1.0083344370860927,-1.0083344370860927,SL,38,0.0,all_rows
XRPUSDT,1.0,2022-03-17T13:00:00+00:00,2022-03-17T17:10:00+00:00,384,1,0.7966,0.7889,0.007699999999999929,0.8042999999999999,,,,,,,,,14,20,1.0,3.0,-1.031036363636364,-1.031036363636364,SL,50,0.0,all_rows
XRPUSDT,1.0,2022-03-28T14:00:00+00:00,2022-03-28T16:15:00+00:00,649,1,0.8854,0.8741,0.011299999999999977,0.8966999999999999,,,,,,,,,14,20,1.0,3.0,-1.0235061946902655,-1.0235061946902655,SL,27,0.0,all_rows
XRPUSDT,1.0,2022-03-28T19:00:00+00:00,2022-03-28T21:35:00+00:00,654,1,0.8982,0.8856,0.012599999999999945,0.9107999999999999,,,,,,,,,14,20,1.0,3.0,-1.0213857142857143,-1.0213857142857143,SL,31,0.0,all_rows
XRPUSDT,1.0,2022-04-15T21:00:00+00:00,2022-04-15T23:20:00+00:00,1040,1,0.7791,0.7749,0.0041999999999999815,0.7833,,,,,,,,,14,20,1.0,3.0,-1.0556500000000002,-1.0556500000000002,SL,28,0.0,all_rows
XRPUSDT,1.0,2022-05-30T21:00:00+00:00,2022-05-31T05:20:00+00:00,2120,1,0.4165,0.4035,0.012999999999999956,0.42949999999999994,,,,,,,,,14,20,1.0,3.0,0.9903884615384615,0.9903884615384615,TP,100,0.0,all_rows
XRPUSDT,1.0,2022-06-06T10:00:00+00:00,2022-06-06T10:45:00+00:00,2277,1,0.4068,0.4056,0.0011999999999999789,0.408,,,,,,,,,14,20,1.0,3.0,0.8982999999999982,0.8982999999999982,TP,9,0.0,all_rows
XRPUSDT,1.0,2022-06-24T02:00:00+00:00,2022-06-24T09:10:00+00:00,2701,1,0.3644,0.344,0.02040000000000003,0.38480000000000003,,,,,,,,,14,20,1.0,3.0,0.9946411764705883,0.9946411764705883,TP,86,0.0,all_rows
XRPUSDT,1.0,2022-07-07T15:00:00+00:00,2022-07-07T16:05:00+00:00,3026,1,0.3338,0.3312,0.002599999999999991,0.3364,,,,,,,,,14,20,1.0,3.0,0.9614846153846153,0.9614846153846153,TP,13,0.0,all_rows
XRPUSDT,1.0,2022-07-07T19:00:00+00:00,2022-07-07T21:55:00+00:00,3030,1,0.3412,0.3374,0.0038000000000000256,0.34500000000000003,,,,,,,,,14,20,1.0,3.0,0.9730631578947371,0.9730631578947371,TP,35,0.0,all_rows
XRPUSDT,1.0,2022-07-08T01:00:00+00:00,2022-07-08T10:10:00+00:00,3036,1,0.354,0.3434,0.010599999999999998,0.3646,,,,,,,,,14,20,1.0,3.0,-1.0100188679245283,-1.0100188679245283,SL,110,0.0,all_rows
XRPUSDT,1.0,2022-07-15T02:00:00+00:00,2022-07-15T11:40:00+00:00,3205,1,0.3436,0.3349,0.008700000000000041,0.35230000000000006,,,,,,,,,14,20,1.0,3.0,-1.0118482758620688,-1.0118482758620688,SL,116,0.0,all_rows
XRPUSDT,1.0,2022-07-16T17:00:00+00:00,2022-07-17T06:35:00+00:00,3244,1,0.3512,0.3441,0.007099999999999995,0.3583,,,,,,,,,14,20,1.0,3.0,0.9851605633802817,0.9851605633802817,TP,163,0.0,all_rows
XRPUSDT,1.0,2022-07-28T16:00:00+00:00,2022-07-29T05:40:00+00:00,3531,1,0.3673,0.3551,0.012199999999999989,0.3795,,,,,,,,,14,20,1.0,3.0,0.9909680327868853,0.9909680327868853,TP,164,0.0,all_rows
XRPUSDT,1.0,2022-07-30T14:00:00+00:00,2022-08-01T10:45:00+00:00,3577,1,0.397,0.3743,0.022699999999999998,0.4197,,,,,,,,,14,20,1.0,3.0,-1.0052466960352422,-1.0052466960352422,SL,537,0.0,all_rows
XRPUSDT,1.0,2022-09-09T05:00:00+00:00,2022-09-09T10:10:00+00:00,4552,1,0.3496,0.3454,0.004200000000000037,0.35380000000000006,,,,,,,,,14,20,1.0,3.0,0.9750285714285717,0.9750285714285717,TP,62,0.0,all_rows
XRPUSDT,1.0,2022-09-09T20:00:00+00:00,2022-09-09T23:00:00+00:00,4567,1,0.3516,0.3475,0.004100000000000048,0.35570000000000007,,,,,,,,,14,20,1.0,3.0,0.9742731707317076,0.9742731707317076,TP,36,0.0,all_rows
XRPUSDT,1.0,2022-09-17T11:00:00+00:00,2022-09-17T11:05:00+00:00,4750,1,0.3526,0.3499,0.0027000000000000357,0.35530000000000006,,,,,,,,,14,20,1.0,3.0,0.9608222222222227,0.9608222222222227,TP,1,0.0,all_rows
XRPUSDT,1.0,2022-09-17T14:00:00+00:00,2022-09-18T07:45:00+00:00,4753,1,0.3726,0.3546,0.01799999999999996,0.39059999999999995,,,,,,,,,14,20,1.0,3.0,0.99379,0.99379,TP,213,0.0,all_rows
XRPUSDT,1.0,2022-09-18T08:00:00+00:00,2022-09-18T22:00:00+00:00,4771,1,0.3866,0.3733,0.013299999999999979,0.3999,,,,,,,,,14,20,1.0,3.0,-1.0087203007518797,-1.0087203007518797,SL,168,0.0,all_rows
XRPUSDT,1.0,2022-09-20T16:00:00+00:00,2022-09-21T06:25:00+00:00,4827,1,0.4103,0.399,0.011299999999999977,0.4216,,,,,,,,,14,20,1.0,3.0,-1.0108929203539823,-1.0108929203539823,SL,173,0.0,all_rows
XRPUSDT,1.0,2022-09-22T18:00:00+00:00,2022-09-22T19:45:00+00:00,4877,1,0.4614,0.4375,0.023899999999999977,0.48529999999999995,,,,,,,,,14,20,1.0,3.0,0.9942083682008368,0.9942083682008368,TP,21,0.0,all_rows
XRPUSDT,1.0,2022-09-22T20:00:00+00:00,2022-09-22T20:10:00+00:00,4879,1,0.4797,0.4665,0.01319999999999999,0.4929,,,,,,,,,14,20,1.0,3.0,0.9890977272727273,0.9890977272727273,TP,2,0.0,all_rows
XRPUSDT,1.0,2022-09-23T03:00:00+00:00,2022-09-23T10:50:00+00:00,4886,1,0.5382,0.4895,0.04870000000000002,0.5869,,,,,,,,,14,20,1.0,3.0,-1.0033154004106777,-1.0033154004106777,SL,94,0.0,all_rows
XRPUSDT,1.0,2022-10-05T06:00:00+00:00,2022-10-05T06:05:00+00:00,5177,1,0.4847,0.4769,0.007800000000000029,0.49250000000000005,,,,,,,,,14,20,1.0,3.0,0.9813576923076923,0.9813576923076923,TP,1,0.0,all_rows
XRPUSDT,1.0,2022-10-07T23:00:00+00:00,2022-10-08T00:40:00+00:00,5242,1,0.5173,0.514,0.0032999999999999696,0.5206,,,,,,,,,14,20,1.0,3.0,0.9529727272727269,0.9529727272727269,TP,20,0.0,all_rows
XRPUSDT,1.0,2022-10-08T04:00:00+00:00,2022-10-08T04:05:00+00:00,5247,1,0.5229,0.5207,0.0021999999999999797,0.5251,,,,,,,,,14,20,1.0,3.0,0.9286954545454539,0.9286954545454539,TP,1,0.0,all_rows
XRPUSDT,1.0,2022-10-08T17:00:00+00:00,2022-10-08T17:05:00+00:00,5260,1,0.5225,0.5207,0.0017999999999999128,0.5242999999999999,,,,,,,,,14,20,1.0,3.0,0.9129166666666625,0.9129166666666625,TP,1,0.0,all_rows
XRPUSDT,1.0,2022-10-09T19:00:00+00:00,2022-10-10T00:00:00+00:00,5286,1,0.5395,0.5307,0.00880000000000003,0.5483,,,,,,,,,14,20,1.0,3.0,-1.0183920454545454,-1.0183920454545454,SL,60,0.0,all_rows
XRPUSDT,1.0,2022-11-15T14:00:00+00:00,2022-11-15T15:10:00+00:00,6169,1,0.3879,0.3834,0.004500000000000004,0.3924,,,,,,,,,14,20,1.0,3.0,-1.02586,-1.02586,SL,14,0.0,all_rows
XRPUSDT,1.0,2022-11-24T15:00:00+00:00,2022-11-24T17:20:00+00:00,6386,1,0.3889,0.3827,0.006200000000000039,0.39510000000000006,,,,,,,,,14,20,1.0,3.0,0.9811822580645162,0.9811822580645162,TP,28,0.0,all_rows
XRPUSDT,1.0,2022-11-24T18:00:00+00:00,2022-11-24T19:05:00+00:00,6389,1,0.3971,0.395,0.0020999999999999908,0.3992,,,,,,,,,14,20,1.0,3.0,0.9432714285714283,0.9432714285714283,TP,13,0.0,all_rows
XRPUSDT,1.0,2022-11-25T07:00:00+00:00,2022-11-25T16:30:00+00:00,6402,1,0.4152,0.3998,0.015400000000000025,0.43060000000000004,,,,,,,,,14,20,1.0,3.0,-1.0080883116883117,-1.0080883116883117,SL,114,0.0,all_rows
XRPUSDT,1.0,2022-12-26T17:00:00+00:00,2022-12-27T08:50:00+00:00,7156,1,0.3644,0.3562,0.008199999999999985,0.3726,,,,,,,,,14,20,1.0,3.0,0.9866682926829268,0.9866682926829268,TP,190,0.0,all_rows
XRPUSDT,1.0,2023-01-14T01:00:00+00:00,2023-01-14T09:20:00+00:00,7596,1,0.4035,0.3862,0.017300000000000038,0.42080000000000006,,,,,,,,,14,20,1.0,3.0,-1.0069971098265895,-1.0069971098265895,SL,100,0.0,all_rows
XRPUSDT,1.0,2023-01-20T22:00:00+00:00,2023-01-20T22:05:00+00:00,7761,1,0.4095,0.4076,0.0018999999999999573,0.41139999999999993,,,,,,,,,14,20,1.0,3.0,0.9353421052631564,0.9353421052631564,TP,1,0.0,all_rows
XRPUSDT,1.0,2023-02-15T11:00:00+00:00,2023-02-15T12:20:00+00:00,8374,1,0.3857,0.3825,0.0031999999999999806,0.38889999999999997,,,,,,,,,14,20,1.0,3.0,0.9638406249999998,0.9638406249999998,TP,16,0.0,all_rows
XRPUSDT,1.0,2023-02-15T19:00:00+00:00,2023-02-15T20:30:00+00:00,8382,1,0.3939,0.3863,0.007599999999999996,0.40149999999999997,,,,,,,,,14,20,1.0,3.0,0.9844513157894736,0.9844513157894736,TP,18,0.0,all_rows
XRPUSDT,1.0,2023-02-15T21:00:00+00:00,2023-02-16T00:15:00+00:00,8384,1,0.3994,0.3945,0.00489999999999996,0.40429999999999994,,,,,,,,,14,20,1.0,3.0,0.97554693877551,0.97554693877551,TP,39,0.0,all_rows
XRPUSDT,1.0,2023-03-08T13:00:00+00:00,2023-03-08T13:30:00+00:00,8880,1,0.3953,0.3897,0.005599999999999994,0.4009,,,,,,,,,14,20,1.0,3.0,0.9788232142857143,0.9788232142857143,TP,6,0.0,all_rows
XRPUSDT,1.0,2023-03-21T17:00:00+00:00,2023-03-21T19:35:00+00:00,9196,1,0.454,0.4319,0.02210000000000001,0.4761,,,,,,,,,14,20,1.0,3.0,0.9938371040723982,0.9938371040723982,TP,31,0.0,all_rows
XRPUSDT,1.0,2023-03-21T20:00:00+00:00,2023-03-21T22:35:00+00:00,9199,1,0.4895,0.4579,0.03160000000000002,0.5211,,,,,,,,,14,20,1.0,3.0,-1.004647151898734,-1.004647151898734,SL,31,0.0,all_rows
XRPUSDT,1.0,2023-03-22T05:00:00+00:00,2023-03-22T06:20:00+00:00,9208,1,0.469,0.4629,0.006099999999999994,0.47509999999999997,,,,,,,,,14,20,1.0,3.0,-1.023065573770492,-1.023065573770492,SL,16,0.0,all_rows
XRPUSDT,1.0,2023-03-27T12:00:00+00:00,2023-03-27T14:50:00+00:00,9335,1,0.481,0.4688,0.012199999999999989,0.49319999999999997,,,,,,,,,14,20,1.0,3.0,-1.0118278688524591,-1.0118278688524591,SL,34,0.0,all_rows
XRPUSDT,1.0,2023-03-28T12:00:00+00:00,2023-03-28T17:00:00+00:00,9359,1,0.4977,0.4884,0.009299999999999975,0.5069999999999999,,,,,,,,,14,20,1.0,3.0,0.9839451612903165,0.9839451612903165,TP,60,0.0,all_rows
XRPUSDT,1.0,2023-03-28T19:00:00+00:00,2023-03-28T19:35:00+00:00,9366,1,0.5199,0.5092,0.010700000000000043,0.5306000000000001,,,,,,,,,14,20,1.0,3.0,0.9854233644859813,0.9854233644859813,TP,7,0.0,all_rows
XRPUSDT,1.0,2023-03-29T04:00:00+00:00,2023-03-29T06:10:00+00:00,9375,1,0.5359,0.5275,0.008400000000000074,0.5443000000000001,,,,,,,,,14,20,1.0,3.0,0.9808607142857144,0.9808607142857144,TP,26,0.0,all_rows
XRPUSDT,1.0,2023-03-29T08:00:00+00:00,2023-03-29T12:05:00+00:00,9379,1,0.5708,0.5486,0.022199999999999998,0.593,,,,,,,,,14,20,1.0,3.0,-1.0077135135135136,-1.0077135135135136,SL,49,0.0,all_rows
XRPUSDT,1.0,2023-03-29T18:00:00+00:00,2023-03-29T20:20:00+00:00,9389,1,0.5519,0.5443,0.00759999999999994,0.5594999999999999,,,,,,,,,14,20,1.0,3.0,-1.0217855263157896,-1.0217855263157896,SL,28,0.0,all_rows
XRPUSDT,1.0,2023-04-11T06:00:00+00:00,2023-04-11T16:15:00+00:00,9689,1,0.5246,0.5164,0.008199999999999985,0.5327999999999999,,,,,,,,,14,20,1.0,3.0,-1.0191926829268294,-1.0191926829268294,SL,123,0.0,all_rows
XRPUSDT,1.0,2023-04-14T06:00:00+00:00,2023-04-14T06:05:00+00:00,9761,1,0.5347,0.5241,0.010599999999999943,0.5452999999999999,,,,,,,,,14,20,1.0,3.0,0.9848669811320754,0.9848669811320754,TP,1,0.0,all_rows
XRPUSDT,1.0,2023-04-19T05:00:00+00:00,2023-04-19T06:15:00+00:00,9880,1,0.5321,0.5278,0.0042999999999999705,0.5364,,,,,,,,,14,20,1.0,3.0,-1.0371232558139538,-1.0371232558139538,SL,15,0.0,all_rows
XRPUSDT,1.0,2023-04-26T13:00:00+00:00,2023-04-26T14:20:00+00:00,10056,1,0.4789,0.4746,0.0042999999999999705,0.48319999999999996,,,,,,,,,14,20,1.0,3.0,-1.033411627906977,-1.033411627906977,SL,16,0.0,all_rows
XRPUSDT,1.0,2023-05-17T02:00:00+00:00,2023-05-17T02:10:00+00:00,10549,1,0.4549,0.4489,0.006000000000000005,0.46090000000000003,,,,,,,,,14,20,1.0,3.0,0.977255,0.977255,TP,2,0.0,all_rows
XRPUSDT,1.0,2023-05-18T11:00:00+00:00,2023-05-20T11:00:00+00:00,10582,1,0.4651,0.4469,0.018199999999999994,0.4833,,,,,,,,,14,20,1.0,3.0,0.05277307692307639,0.05277307692307639,TIME,576,0.0,all_rows
XRPUSDT,1.0,2023-05-28T18:00:00+00:00,2023-05-28T21:35:00+00:00,10829,1,0.4768,0.4729,0.0039000000000000146,0.4807,,,,,,,,,14,20,1.0,3.0,0.9633230769230771,0.9633230769230771,TP,43,0.0,all_rows
XRPUSDT,1.0,2023-05-28T22:00:00+00:00,2023-05-29T04:20:00+00:00,10833,1,0.4837,0.4779,0.005800000000000027,0.48950000000000005,,,,,,,,,14,20,1.0,3.0,-1.0250189655172413,-1.0250189655172413,SL,76,0.0,all_rows
XRPUSDT,1.0,2023-05-30T04:00:00+00:00,2023-05-30T16:05:00+00:00,10863,1,0.5032,0.4926,0.010599999999999998,0.5138,,,,,,,,,14,20,1.0,3.0,0.985758490566043,0.985758490566043,TP,145,0.0,all_rows
XRPUSDT,1.0,2023-05-30T17:00:00+00:00,2023-05-30T21:25:00+00:00,10876,1,0.524,0.5093,0.014700000000000046,0.5387000000000001,,,,,,,,,14,20,1.0,3.0,-1.0106938775510204,-1.0106938775510204,SL,53,0.0,all_rows
